"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_4372"	0.000461571647837103	0.000296812285933846	0.000387368542293429	0.000383649440684408	0.000444233583160975	0.000200804659673137	0.000356717260235696	0.000387302123598137	0.000400096427794333	0.000404871832288692	0.000355599753558933	0.000461301443842606	0.000499364780756752	0.000485556693595194	0.00045173538281576	0.000322512166134577	0.000323629211005167	0.000347564599958069
"HMR_4373"	-0.39142118870277	-0.339447196282	-0.358170935633664	-0.341782953188206	-0.364957962533972	-0.343746445723718	-0.359901352704089	-0.406332376409217	-0.384693127584083	-0.371616252090744	-0.360244891997942	-0.355375307218044	-0.416451272112379	-0.388943950483389	-0.319890210522665	-0.376257613055195	-0.35182564932921	-0.349434228746862
"HMR_4375"	-0.167556557390503	-0.142904872348542	-0.145512919586713	-0.139961955528008	-0.156249457338981	-0.144705555947819	-0.152063372170555	-0.180423886437527	-0.164701411813769	-0.16407999755999	-0.147466402148451	-0.150958514724023	-0.180522159739655	-0.167007561984343	-0.123535106181868	-0.164413433101526	-0.148326788194424	-0.148381256987849
"HMR_4377"	5.07731254987665e-05	3.78671551290069e-05	5.68296177472734e-05	3.28004001392303e-05	5.56335441496884e-05	4.89421808500131e-05	4.0694411099887e-05	6.0743734418832e-05	6.27947523417241e-05	6.76550843337385e-05	5.23412244192904e-05	3.28094809979864e-05	5.01371354473286e-05	2.39784442095126e-05	9.94670264954714e-05	3.85463493348756e-05	4.88228305492971e-05	5.1197555647575e-05
"HMR_4381"	-0.0445361380040157	-0.0350018798766069	-0.0403480707810902	-0.0401444086488122	-0.0382497974079732	-0.0388463110796579	-0.0341234725520838	-0.0420640960808631	-0.0433371698049745	-0.0477095785805779	-0.0361189443608677	-0.0304253059993116	-0.0422073069853203	-0.0400287423320891	-0.0173537310128273	-0.0398832433423428	-0.0355637054323501	-0.0347007363628511
"HMR_4391"	0.175536220910447	0.155422301554718	0.15845642259069	0.158387879327408	0.165348189870595	0.166514112816534	0.160515544589646	0.174523787357731	0.17454148867217	0.169313423707943	0.165728366456208	0.154479358438656	0.179187568582073	0.167666235286081	0.154836738635523	0.172671392488248	0.162644949907668	0.157604311370786
"HMR_4394"	0.0524002036203057	0.0437864395138135	0.0449141965885791	0.0438844257234948	0.0482905513054018	0.0468657467469263	0.0449463876066536	0.0532706265271147	0.0496875863632451	0.0511176302100052	0.0473023340390106	0.0437627058981946	0.0557586079577737	0.0498287274073532	0.0368856269937511	0.0490367865934616	0.0462984843079117	0.0434747155073214
"HMR_4396"	-0.0245745648252458	-0.0217102072085654	-0.0232601583807387	-0.0278027291695736	-0.0239843287102663	-0.0195902618810083	-0.0227904537335974	-0.0239607560708906	-0.0218901479590614	-0.0224638128425052	-0.0248086838063337	-0.0224779440331803	-0.0260450642730773	-0.0242827668698594	-0.0283487335923946	-0.0248427583632777	-0.0230208515459276	-0.0231452776527434
"HMR_4521"	0.000320255144024011	0.00030526580143201	0.000313470743296043	0.000116847360062564	0.000408774224852136	0.000343603016160255	0.000253308853855455	0.000344317330211402	0.000292268960911967	0.000355001695868904	0.000110592521169664	0.000305548289636563	0.000310020148957644	0.000212333449510314	0.000306429543457082	0.000210766444883452	0.000332448661567878	0.000166283851303584
"HMR_6410"	0.00306913339337168	0.00231847892437947	0.0022140077790698	0.00134952444382662	0.00246114497487375	0.00159413904438513	0.00301242969316163	0.0033780477669656	0.00369479376376281	0.002446237134186	0.00233380925416947	0.00325177011519405	0.00415702851831946	0.00410878148589671	0.00553532810452612	0.00297503316876139	0.00314071411148936	0.00240554840475378
