"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_6412"	0.00360749462849293	0.00237045391934912	0.00320158308650896	0.00207543680638173	0.0024616310865018	0.00288180744925013	0.00293435215560282	0.00337820079835132	0.00372013182812869	0.00268407937864888	0.0022258793082509	0.00343649280345111	0.00421133277595628	0.00424347250324673	0.00245875866586546	0.00292879218781056	0.00321238591988264	0.00232838570647753
"HMR_7745"	-0.0304860919919413	-0.0277470305246585	-0.030282163576348	-0.0303564266516943	-0.0296013750982186	-0.0299041665289192	-0.0299140716249989	-0.0317019452982163	-0.0299780263329013	-0.0324924196315694	-0.0319769567309119	-0.0278281054020201	-0.0333143243061371	-0.0260888793213713	-0.0275542155360087	-0.0319686815400803	-0.0307306102159354	-0.0306453134211503
"HMR_7746"	0.0242434977107846	0.0222250505832541	0.0245680611957829	0.0275480862930086	0.0237463016088685	0.0198941650919449	0.0248670649609657	0.0270510129583346	0.023728994231976	0.027165908907958	0.0243480615008253	0.021211684794382	0.0258369912712689	0.0220106204416757	0.0179645034619347	0.0257596102287025	0.0243826187857538	0.0266461745784837
"HMR_7747"	0.00624259428115658	0.00552197994140423	0.00571410238056491	0.00280834035868552	0.00585507348934979	0.0100100014969202	0.00504700666403289	0.00465093233988152	0.0062490321009252	0.0053265107236113	0.00762889523008663	0.00661642060763796	0.00747733303486809	0.00407825887969545	0.00958971207702162	0.00620907131137753	0.00634799143018146	0.0039991388426665
"HMR_7748"	-0.00694244712433537	-0.00409369756504105	-0.0047235425380403	-0.0053653115452596	-0.00396080995302334	-0.00613266110155797	-0.0018602276810181	-0.00451375791257363	-0.00683141926063971	-0.00741541282587718	-0.00322250409785815	-0.00120808993440175	-0.00425953953428007	-0.00678514402360653	0.00332940145886632	-0.00361609811207003	-0.00298803897870514	-0.00267613497261771
"HMR_7749"	0.037428539116278	0.0318407280897014	0.0350057061143901	0.0357217381969557	0.0335621850512436	0.0360368279223173	0.0317742993060186	0.0362157032107917	0.0368094455935427	0.0399078324574481	0.035199460828773	0.0290361953364238	0.0375738638404187	0.0328740233449796	0.0242248140946698	0.0355847796521519	0.0337186491946421	0.0333214483937712
"HMR_8360"	-7.70480235496822e-09	-7.7491811915612e-09	-8.0526629686632e-09	-7.87700706016924e-09	-7.92675162346682e-09	-6.54158577182495e-09	-7.96219473717087e-09	-8.1166955006822e-09	-7.91625800869573e-09	-7.84544797993393e-09	-7.89648628683882e-09	-7.86020307724236e-09	-7.95422670443001e-09	-8.06284301756092e-09	-3.65119553651279e-09	-8.0522470985688e-09	-7.84445312133142e-09	-8.09959256218826e-09
"HMR_8652"	-5.92259481090839e-16	-8.20885741210872e-16	-8.17682992601237e-16	-8.93398204602518e-16	-1.05915458177852e-15	3.36040204303171e-10	-8.01976305873189e-16	-1.09995815410796e-15	-7.52971823207435e-16	-5.35525893531483e-16	-1.21758370096347e-15	-9.83007089664592e-16	-8.89302606345137e-16	-6.74820795593737e-16	2.29914975209508e-10	-8.52758998596049e-16	-7.72668215115709e-16	-1.02226040727417e-15
"HMR_8757"	-9.02271858997258e-09	-8.9999028197121e-09	-9.10336524899574e-09	-9.03441178135538e-09	-9.11125903153466e-09	-8.24303612416043e-09	-9.10002896886814e-09	-9.13139012685429e-09	-9.08689614411718e-09	-9.06632110001889e-09	-9.01165124901411e-09	-9.05258228263225e-09	-9.08125334819477e-09	-9.09828463988706e-09	-6.79464443143677e-09	-9.10443941898938e-09	-9.16085106923213e-09	-9.12744216314861e-09
"HMR_3989"	-9.1621310582174e-09	-9.26063043168167e-09	-9.25217123080768e-09	-9.28396896866875e-09	-9.26502482343024e-09	-8.15480746622307e-09	-9.31277197655694e-09	-9.2635911331321e-09	-9.22526704719894e-09	-9.26765099668232e-09	-9.30127705493085e-09	-9.29537988233408e-09	-9.19293054777518e-09	-9.16933720867692e-09	-7.16632929552167e-09	-9.26169179004199e-09	-9.27341637247964e-09	-9.24459090750366e-09
